country;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations;vaccines
Ecuador;8/01/2022;281727520;143363670;128594670;864240;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;9/01/2022;282108220;143432010;128676530;909540;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;10/01/2022;283488200;143719610;129078420;982870;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;11/01/2022;284913550;144026510;129510490;1029340;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;12/01/2022;286354310;144341960;129921400;1066180;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;13/01/2022;287665200;144609220;130277080;1083210;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;14/01/2022;288949110;144853620;130603630;1096210;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Ecuador;15/01/2022;289463550;144934880;130720460;1105150;CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac
Egypt;15/11/2021;;;;4767670;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;16/11/2021;;;;4074470;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;17/11/2021;;;;3381260;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;18/11/2021;;;;3223380;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;19/11/2021;;;;3065500;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;20/11/2021;369067650;236494910;140222240;2907620;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;21/11/2021;;;;3029420;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;22/11/2021;;;;3151220;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;23/11/2021;;;;3273010;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;24/11/2021;;;;3394810;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;25/11/2021;;;;3516600;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;26/11/2021;;;;3638400;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;27/11/2021;;;;3760190;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;28/11/2021;399149190;254385000;152713880;3760190;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;29/11/2021;406441580;259279310;155158550;4264790;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;30/11/2021;;;;4390940;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;1/12/2021;;;;4517090;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;2/12/2021;;;;4643230;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;3/12/2021;;;;4769380;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;4/12/2021;429657690;272992030;164873560;4895530;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;5/12/2021;;;;5080130;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;6/12/2021;439762450;279792180;168279710;4760120;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;7/12/2021;;;;4743500;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;8/12/2021;;;;4726880;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;9/12/2021;;;;4710250;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;10/12/2021;;;;4693630;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;11/12/2021;462396700;295293940;175674080;4677000;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;12/12/2021;;;;4716790;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;13/12/2021;;;;4756580;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;14/12/2021;478389440;305056700;182050460;4871450;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;15/12/2021;;;;4905970;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;16/12/2021;;;;4940490;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;17/12/2021;;;;4975010;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;18/12/2021;497463370;315432260;190895960;5009520;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;19/12/2021;;;;4991890;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;20/12/2021;507878360;321021670;195798240;4974260;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;21/12/2021;;;;4938190;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;22/12/2021;;;;4982460;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;23/12/2021;;;;5026730;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;24/12/2021;528191900;330982840;206273880;5071000;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;25/12/2021;;;;4996170;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;26/12/2021;;;;4858620;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;27/12/2021;;;;4721070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;28/12/2021;;;;4601960;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;29/12/2021;;;;4482860;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;30/12/2021;;;;4363750;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;31/12/2021;;;;4244640;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;1/01/2022;;;;4244640;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;2/01/2022;;;;4244640;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;3/01/2022;;;;4244640;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;4/01/2022;574882980;353457940;228295830;4244640;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;5/01/2022;;;;4119660;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;6/01/2022;;;;3994670;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;7/01/2022;;;;3869680;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;8/01/2022;588361890;359149130;235577170;3744690;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;9/01/2022;;;;3625790;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;10/01/2022;;;;3506900;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;11/01/2022;;;;3388000;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;12/01/2022;;;;3394090;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;13/01/2022;;;;3400180;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;14/01/2022;;;;3406270;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
Egypt;15/01/2022;612248380;369083330;248397990;3412360;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V
El Salvador;15/11/2021;;;;230740;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;16/11/2021;89460500;43909000;39971380;225550;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;17/11/2021;;;;204710;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;18/11/2021;;;;181230;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;19/11/2021;;;;185980;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;20/11/2021;;;;190720;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;21/11/2021;90255310;43985580;40174250;195470;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;22/11/2021;90528690;44035660;40240600;193560;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;23/11/2021;90742390;44075530;40287170;183130;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;24/11/2021;91217150;44161850;40410160;228240;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;25/11/2021;;;;213470;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;26/11/2021;;;;198700;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;27/11/2021;;;;183920;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;28/11/2021;91439380;44202430;40484320;169150;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;29/11/2021;;;;155770;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;30/11/2021;91798750;44286680;40593020;150910;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;1/12/2021;;;;100580;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;2/12/2021;;;;110130;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;3/12/2021;;;;119680;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;4/12/2021;;;;129240;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;5/12/2021;92410930;44390340;40815450;138790;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;6/12/2021;92604870;44418510;40880150;140830;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;7/12/2021;92825340;44449900;40942660;146660;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;8/12/2021;93054440;44480670;40998220;161890;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;9/12/2021;;;;165400;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;10/12/2021;;;;168900;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;11/12/2021;;;;172410;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;12/12/2021;93642310;44540310;41115560;175910;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;13/12/2021;93951520;44574890;41173190;192380;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;14/12/2021;;;;194730;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;15/12/2021;;;;195840;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;16/12/2021;94662220;44651390;41302090;208690;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;17/12/2021;;;;201000;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;18/12/2021;;;;193310;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;19/12/2021;;;;185620;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;20/12/2021;95034770;44688000;41370610;154750;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;21/12/2021;95286740;44725180;41415560;156900;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;22/12/2021;95537910;44768020;41464880;158940;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;23/12/2021;;;;137050;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;24/12/2021;;;;135690;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;25/12/2021;;;;134330;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;26/12/2021;;;;132970;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;27/12/2021;;;;131620;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;28/12/2021;;;;107570;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;29/12/2021;;;;83630;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;30/12/2021;96206980;44836990;41567830;83630;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;31/12/2021;;;;80350;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;1/01/2022;;;;77070;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;2/01/2022;;;;73790;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;3/01/2022;;;;70510;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;4/01/2022;96510290;44868920;41648020;67230;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;5/01/2022;;;;77020;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;6/01/2022;;;;86820;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;7/01/2022;;;;99900;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;8/01/2022;;;;112980;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;9/01/2022;;;;126060;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;10/01/2022;;;;139140;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;11/01/2022;;;;152210;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;12/01/2022;;;;152210;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;13/01/2022;;;;152210;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;14/01/2022;;;;152210;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
El Salvador;15/01/2022;;;;152210;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac
England;15/11/2021;920902460;424761800;386056430;3736920;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;16/11/2021;924172090;425034380;386225400;3727880;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;17/11/2021;927781900;425317700;386410510;3350050;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;18/11/2021;931378560;425558040;386584800;3350520;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;19/11/2021;934864620;425802170;386772030;3347850;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;20/11/2021;939440890;426035670;386987950;3337520;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;21/11/2021;941585330;426176330;387100350;3348190;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;22/11/2021;944447640;426382980;387256020;3363600;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;23/11/2021;947878050;426617430;387441640;3386570;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;24/11/2021;951449340;426835180;387642120;3381060;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;25/11/2021;955199750;427041950;387838270;3403030;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;26/11/2021;958819770;427232930;388057500;3422160;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;27/11/2021;963536120;427446550;388363660;3442180;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;28/11/2021;966145840;427599560;388588480;3508640;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;29/11/2021;969156250;427794520;388814490;3529800;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;30/11/2021;972965770;428065900;389093820;3583960;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;1/12/2021;976881740;428289960;389374520;3633200;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;2/12/2021;980909280;428517270;389643710;3672790;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;3/12/2021;984710370;428725330;389908400;3698660;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;4/12/2021;989428570;428973220;390251160;3698920;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;5/12/2021;992014110;429133300;390459880;3695470;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;6/12/2021;995086320;429308670;390676100;3704300;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;7/12/2021;998702800;429500950;390908160;3676720;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;8/12/2021;1002543420;429684320;391159260;3665950;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;9/12/2021;1007012110;429891830;391457660;3728980;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;10/12/2021;1011113500;430085260;391740600;3771880;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;11/12/2021;1016523180;430320720;392081210;3870660;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;12/12/2021;1020302810;430512690;392330210;4041240;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;13/12/2021;1024934890;430705390;392584150;4264080;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;14/12/2021;1031054650;431013460;392915450;4621690;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;15/12/2021;1037903170;431259530;393249440;5051390;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;16/12/2021;1045973640;431555070;393625700;5565930;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;17/12/2021;1054053950;431850700;394002630;6134350;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;18/12/2021;1063120510;432202110;394413750;6656760;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;19/12/2021;1071046800;432505090;394775110;7249140;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;20/12/2021;1079392200;432866010;395221660;7779620;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;21/12/2021;1088332120;433229100;395706570;8182500;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;22/12/2021;1096114560;433585670;396179710;8315910;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;23/12/2021;1101737920;433885470;396572940;7966330;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;24/12/2021;1103514740;433989990;396708340;7065830;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;25/12/2021;1103638220;433999540;396717500;5788240;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;26/12/2021;1103879000;434017630;396737410;4690310;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;27/12/2021;1106319780;434175290;396924270;3846800;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;28/12/2021;1109385520;434390780;397190530;3007630;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;29/12/2021;1113533680;434690860;397583990;2488450;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;30/12/2021;1117440870;434995180;397981540;2243280;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;31/12/2021;1119166690;435138980;398174200;2235990;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;1/01/2022;1119394310;435161010;398201040;2250870;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;2/01/2022;1120702390;435278980;398357080;2403340;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;3/01/2022;1122270010;435451580;398578740;2278600;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;4/01/2022;1124696620;435674650;398909300;2187300;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;5/01/2022;1127214840;435896980;399207090;1954450;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;6/01/2022;1129571010;436098000;399475080;1732880;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;7/01/2022;1131860660;436301520;399753080;1813420;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;8/01/2022;1134633240;436593830;400166590;2176990;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;9/01/2022;1136181340;436787560;400421980;2211280;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;10/01/2022;1137715580;436945110;400636400;2206510;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;11/01/2022;1139197830;437113380;400868190;2071600;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;12/01/2022;1140581250;437284500;401118950;1909490;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;13/01/2022;1141899970;437465510;401384450;1761280;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;14/01/2022;1143191620;437649560;401636880;1618710;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
England;15/01/2022;1144738770;437904070;402028300;1443650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Equatorial Guinea;15/11/2021;4403100;2456280;1946820;4050;Sinopharm/Beijing
Equatorial Guinea;16/11/2021;;;;3910;Sinopharm/Beijing
Equatorial Guinea;17/11/2021;4411060;2458320;1952740;3770;Sinopharm/Beijing
Equatorial Guinea;18/11/2021;;;;4500;Sinopharm/Beijing
Equatorial Guinea;19/11/2021;4428550;2464070;1964480;5220;Sinopharm/Beijing
Equatorial Guinea;20/11/2021;;;;4820;Sinopharm/Beijing
Equatorial Guinea;21/11/2021;;;;4430;Sinopharm/Beijing
Equatorial Guinea;22/11/2021;4431350;2465190;1966160;4040;Sinopharm/Beijing
Equatorial Guinea;23/11/2021;;;;4350;Sinopharm/Beijing
Equatorial Guinea;24/11/2021;;;;4660;Sinopharm/Beijing
Equatorial Guinea;25/11/2021;4449890;2472510;1977380;4300;Sinopharm/Beijing
Equatorial Guinea;26/11/2021;;;;3300;Sinopharm/Beijing
Equatorial Guinea;27/11/2021;;;;3410;Sinopharm/Beijing
Equatorial Guinea;28/11/2021;;;;3530;Sinopharm/Beijing
Equatorial Guinea;29/11/2021;4456840;2475150;1981690;3640;Sinopharm/Beijing
Equatorial Guinea;30/11/2021;;;;3430;Sinopharm/Beijing
Equatorial Guinea;1/12/2021;4466240;2479330;1986910;3220;Sinopharm/Beijing
Equatorial Guinea;2/12/2021;;;;2550;Sinopharm/Beijing
Equatorial Guinea;3/12/2021;;;;2520;Sinopharm/Beijing
Equatorial Guinea;4/12/2021;;;;2480;Sinopharm/Beijing
Equatorial Guinea;5/12/2021;;;;2450;Sinopharm/Beijing
Equatorial Guinea;6/12/2021;;;;2420;Sinopharm/Beijing
Equatorial Guinea;7/12/2021;;;;1960;Sinopharm/Beijing
Equatorial Guinea;8/12/2021;;;;1500;Sinopharm/Beijing
Equatorial Guinea;9/12/2021;;;;1500;Sinopharm/Beijing
