continent;location;date;total_cases;new_cases;total_deaths;new_deaths;icu_patients;hosp_patients;weekly_icu_admissions;weekly_hosp_admissions;new_tests;total_tests;tests_units;population;median_age;gdp_per_capita;extreme_poverty;diabetes_prevalence;female_smokers;male_smokers
Oceania;Australia;13/12/2021;232738;1970;2113;7;141;610;;;164266;50201106;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;14/12/2021;235547;2809;2117;4;153;625;;;178523;50379629;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;15/12/2021;238970;3423;2126;9;149;672;;;222650;50602279;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;16/12/2021;242772;3802;2134;8;142;716;;;268507;50870786;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;17/12/2021;246789;4017;2142;8;148;717;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;18/12/2021;250651;3862;2146;4;146;759;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;19/12/2021;254682;4031;2146;0;151;754;;;;51658255;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;20/12/2021;259174;4492;2154;8;156;774;;;272987;51931242;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;21/12/2021;264705;5531;2162;8;156;794;;;271702;52202944;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;22/12/2021;273062;8357;2173;11;161;860;;;310282;52513226;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;23/12/2021;281280;8218;2182;9;172;911;;;319205;52832431;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;24/12/2021;291135;9855;2188;6;167;906;;;321830;53154261;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;25/12/2021;300594;9459;2190;2;171;969;;;246794;53401055;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;26/12/2021;310478;9884;2196;6;179;1000;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;27/12/2021;322275;11797;2202;6;190;1067;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;28/12/2021;339953;17678;2210;8;171;1177;;;;54112957;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;29/12/2021;361322;21369;2224;14;167;1310;;;321573;54434530;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;30/12/2021;395133;33811;2239;15;171;1465;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;31/12/2021;425496;30363;2253;14;182;1605;;;;54958964;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;01/01/2022;462955;37459;2257;4;194;1828;;;274954;55233918;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;02/01/2022;492563;29608;2266;9;217;2003;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;03/01/2022;537308;44745;2270;4;237;2207;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;04/01/2022;608803;71495;2290;20;248;2524;;;;55842298;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;05/01/2022;684229;75426;2302;12;258;2707;;;236073;56078371;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;06/01/2022;762458;78229;2321;19;275;2904;;;248366;56326737;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;07/01/2022;860550;98092;2337;16;293;3107;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;08/01/2022;972457;111907;2366;29;300;3323;;;;56861397;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;09/01/2022;1045291;72834;2387;21;325;3523;;;255555;57116952;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;10/01/2022;1139097;93806;2415;28;342;3865;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;11/01/2022;1223505;84408;2465;50;349;4006;;;;57561497;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;12/01/2022;1398776;175271;2522;57;349;4197;;;288897;57850394;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;13/01/2022;1526961;128185;2572;50;361;4424;;;219303;58069697;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;14/01/2022;1613249;86288;2621;49;384;4603;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Oceania;Australia;15/01/2022;1726116;112867;2673;52;392;4759;;;;;tests performed;25788217;37,9;4464871;0,5;5,07;13,00;16,50
Europe;Austria;15/11/2021;971541;11889;11746;40;456;2525;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;16/11/2021;981904;10363;11807;61;466;2584;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;17/11/2021;996320;14416;11848;41;486;2744;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;18/11/2021;1011465;15145;11903;55;508;2837;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;19/11/2021;1027274;15809;11951;48;514;2878;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;20/11/2021;1042571;15297;11993;42;525;2872;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;21/11/2021;1056613;14042;12015;22;533;2958;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;22/11/2021;1070419;13806;12042;27;572;3133;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;23/11/2021;1079932;9513;12114;72;583;3153;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;24/11/2021;1095297;15365;12180;66;596;3235;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;25/11/2021;1108889;13592;12233;53;615;3273;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;26/11/2021;1121134;12245;12284;51;612;3270;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;27/11/2021;1132805;11671;12349;65;615;3221;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;28/11/2021;1143283;10478;12388;39;623;3247;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;29/11/2021;1151809;8526;12425;37;630;3397;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;30/11/2021;1159995;8186;12492;67;646;3415;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;01/12/2021;1170362;10367;12553;61;651;3302;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;02/12/2021;1179244;8882;12625;72;640;3187;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;03/12/2021;1185982;6738;12693;68;642;3172;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;04/12/2021;1193286;7304;12753;60;652;3076;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;05/12/2021;1198478;5192;12796;43;654;3056;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;06/12/2021;1203103;4625;12844;48;664;3129;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;07/12/2021;1207336;4233;12921;77;658;3035;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;08/12/2021;1212999;5663;12979;58;632;2868;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;09/12/2021;1217436;4437;13011;32;620;2789;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;10/12/2021;1221095;3659;13076;65;588;2637;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;11/12/2021;1225555;4460;13143;67;567;2450;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;12/12/2021;1228034;2479;13162;19;561;2427;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;13/12/2021;1232204;4170;13218;56;580;2452;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;14/12/2021;1235063;2859;13282;64;557;2333;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;15/12/2021;1239287;4224;13333;51;556;2211;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;16/12/2021;1242333;3046;13386;53;533;2049;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;17/12/2021;1245232;2899;13438;52;505;1945;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;18/12/2021;1247399;2167;13462;24;480;1774;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;19/12/2021;1249641;2242;13479;17;475;1758;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;20/12/2021;1251433;1792;13496;17;483;1756;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;21/12/2021;1253961;2528;13538;42;470;1653;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;22/12/2021;1256230;2269;13567;29;451;1535;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;23/12/2021;1258377;2147;13595;28;426;1436;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;24/12/2021;1260751;2374;13617;22;400;1285;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;25/12/2021;1262836;2085;13626;9;394;1211;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;26/12/2021;1264553;1717;13634;8;384;1203;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;27/12/2021;1266103;1550;13650;16;383;1209;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;28/12/2021;1268519;2416;13672;22;361;1160;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;29/12/2021;1271770;3251;13689;17;349;1128;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;30/12/2021;1274995;3225;13701;12;343;1098;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;31/12/2021;1278619;3624;13733;32;328;1040;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;01/01/2022;1282227;3608;13749;16;322;994;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;02/01/2022;1285510;3283;13752;3;323;970;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;03/01/2022;1288829;3319;13759;7;321;1028;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;04/01/2022;1294325;5496;13784;25;317;1025;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;05/01/2022;1304086;9761;13802;18;302;1000;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;06/01/2022;1312939;8853;13823;21;289;944;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;07/01/2022;1321725;8786;13830;7;273;914;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;08/01/2022;1329130;7405;13844;14;268;897;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;09/01/2022;1339421;10291;13848;4;264;903;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;10/01/2022;1350225;10804;13855;7;260;953;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;11/01/2022;1361741;11516;13872;17;255;908;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;12/01/2022;1378747;17006;13882;10;241;893;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;13/01/2022;1394599;15852;13898;16;236;876;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;14/01/2022;1411421;16822;13905;7;220;902;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Europe;Austria;15/01/2022;1428170;16749;13915;10;216;865;;;;;;9043072;44,4;45436686;0,7;6,35;28,40;30,90
Asia;Azerbaijan;15/11/2021;561925;1072;7471;26;;;;;;5380154;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;16/11/2021;563940;2015;7502;31;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;17/11/2021;565965;2025;7524;22;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;18/11/2021;568089;2124;7551;27;;;;;;5418169;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;19/11/2021;570322;2233;7579;28;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;20/11/2021;572085;1763;7599;20;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;21/11/2021;573974;1889;7624;25;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;22/11/2021;574799;825;7657;33;;;;;;5461573;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;23/11/2021;576703;1904;7686;29;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;24/11/2021;578627;1924;7709;23;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;25/11/2021;580507;1880;7736;27;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;26/11/2021;582504;1997;7767;31;;;;;;5497719;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;27/11/2021;584121;1617;7789;22;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;28/11/2021;585783;1662;7807;18;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;29/11/2021;586640;857;7833;26;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;30/11/2021;588318;1678;7856;23;;;;;;5539284;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;01/12/2021;590113;1795;7884;28;;;;;12565;5551849;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;02/12/2021;591885;1772;7905;21;;;;;13341;5565190;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;03/12/2021;593588;1703;7929;24;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;04/12/2021;594994;1406;7947;18;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;05/12/2021;596388;1394;7967;20;;;;;;5602773;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;06/12/2021;596973;585;7983;16;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;07/12/2021;598503;1530;8004;21;;;;;;5621021;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;08/12/2021;599713;1210;8019;15;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;09/12/2021;601028;1315;8038;19;;;;;;5655385;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;10/12/2021;602137;1109;8055;17;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;11/12/2021;603254;1117;8070;15;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;12/12/2021;604480;1226;8088;18;;;;;;5683256;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;13/12/2021;604998;518;8104;16;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;14/12/2021;605920;922;8123;19;;;;;;5706189;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;15/12/2021;607076;1156;8137;14;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;16/12/2021;608060;984;8149;12;;;;;;5718629;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;17/12/2021;608815;755;8167;18;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;18/12/2021;609397;582;8182;15;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;19/12/2021;610318;921;8199;17;;;;;;5750604;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;20/12/2021;610895;577;8208;9;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;21/12/2021;611557;662;8222;14;;;;;;5767538;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;22/12/2021;612205;648;8238;16;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;23/12/2021;613059;854;8257;19;;;;;;5798493;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;24/12/2021;613618;559;8269;12;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;25/12/2021;614119;501;8284;15;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;26/12/2021;614630;511;8297;13;;;;;;5817708;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;27/12/2021;614936;306;8308;11;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;28/12/2021;615312;376;8324;16;;;;;;5842565;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;29/12/2021;615842;530;8332;8;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;30/12/2021;616352;510;8346;14;;;;;;5863885;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;31/12/2021;616947;595;8358;12;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;01/01/2022;617311;364;8365;7;;;;;;5876764;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;02/01/2022;617679;368;8375;10;;;;;6337;5883101;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;03/01/2022;617952;273;8383;8;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;04/01/2022;618365;413;8398;15;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;05/01/2022;618918;553;8409;11;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;06/01/2022;619502;584;8422;13;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;07/01/2022;620049;547;8431;9;;;;;;5933628;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;08/01/2022;620679;630;8437;6;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;09/01/2022;621234;555;8445;8;;;;;;5948270;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;10/01/2022;621563;329;8457;12;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;11/01/2022;622236;673;8471;14;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;12/01/2022;622881;645;8480;9;;;;;;5968349;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;13/01/2022;623555;674;8490;10;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;14/01/2022;624208;653;8497;7;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
Asia;Azerbaijan;15/01/2022;624918;710;8510;13;;;;;;;tests performed;10223344;32,4;15847419;;7,11;0,30;42,50
North America;Bahamas;15/11/2021;22601;29;665;0;;;;;242;163025;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;16/11/2021;22613;12;669;4;;;;;473;163498;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;17/11/2021;22629;16;669;0;;;;;390;163888;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;18/11/2021;22640;11;671;2;;;;;472;164360;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;19/11/2021;22655;15;671;0;;;;;299;164659;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;20/11/2021;22655;0;671;0;;;;;;;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;21/11/2021;22655;0;671;0;;;;;;165244;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;22/11/2021;22665;10;671;0;;;;;555;165799;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;23/11/2021;22665;0;671;0;;;;;296;166095;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;24/11/2021;22696;31;671;0;;;;;;;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;25/11/2021;22696;0;671;0;;;;;;167558;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;26/11/2021;22720;24;671;0;;;;;319;167877;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;27/11/2021;22734;14;671;0;;;;;320;168197;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;28/11/2021;22734;0;671;0;;;;;253;168450;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;29/11/2021;22763;29;671;0;;;;;228;168678;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;30/11/2021;22791;28;671;0;;;;;346;169024;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;01/12/2021;22802;11;677;6;;;;;335;169359;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;02/12/2021;22809;7;685;8;;;;;267;169626;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;03/12/2021;22825;16;695;10;;;;;243;169869;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;04/12/2021;22825;0;695;0;;;;;331;170200;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;05/12/2021;22825;0;695;0;;;;;81;170281;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;06/12/2021;22839;14;705;10;;;;;496;170777;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;07/12/2021;22846;7;705;0;;;;;482;171259;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;08/12/2021;22846;0;705;0;;;;;319;171578;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;09/12/2021;22859;13;705;0;;;;;1071;172649;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;10/12/2021;22881;22;708;3;;;;;781;173430;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;11/12/2021;22881;0;708;0;;;;;137;173567;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;12/12/2021;22881;0;708;0;;;;;514;174081;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;13/12/2021;22907;26;708;0;;;;;240;174321;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;14/12/2021;22907;0;708;0;;;;;669;174990;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;15/12/2021;22950;43;708;0;;;;;;;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;16/12/2021;22971;21;713;5;;;;;;176249;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;17/12/2021;22995;24;713;0;;;;;378;176627;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;18/12/2021;22995;0;713;0;;;;;516;177143;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;19/12/2021;22995;0;713;0;;;;;;;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;20/12/2021;23112;117;713;0;;;;;;177989;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;21/12/2021;23135;23;713;0;;;;;685;178674;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;22/12/2021;23240;105;713;0;;;;;683;179357;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;23/12/2021;23380;140;713;0;;;;;660;180017;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;24/12/2021;23539;159;713;0;;;;;345;180362;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;25/12/2021;23539;0;713;0;;;;;923;181285;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;26/12/2021;23539;0;713;0;;;;;264;181549;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;27/12/2021;23539;0;713;0;;;;;897;182446;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;28/12/2021;23539;0;713;0;;;;;61;182507;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;29/12/2021;24204;665;713;0;;;;;566;183073;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;30/12/2021;24269;65;716;3;;;;;1303;184376;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;31/12/2021;24476;207;717;1;;;;;1067;185443;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;01/01/2022;24476;0;717;0;;;;;450;185893;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;02/01/2022;25285;809;717;0;;;;;994;186887;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;03/01/2022;25534;249;717;0;;;;;707;187594;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;04/01/2022;26011;477;717;0;;;;;794;188388;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
North America;Bahamas;05/01/2022;26326;315;717;0;;;;;1167;189555;tests performed;396914;34,3;27717847;;13,17;3,10;20,40
